WKT,nama,deskripsi
"POLYGON ((106.9679115 -6.1016345, 106.9685981 -6.0668129, 106.7454383 -6.0674957, 106.722779 -6.0907103, 106.7062995 -6.0954897, 106.6877601 -6.0968552, 106.69188 -6.1064138, 106.6987464 -6.113924, 106.69188 -6.1173377, 106.6850135 -6.1296268, 106.6911933 -6.1371366, 106.6863868 -6.1446464, 106.6891334 -6.1576175, 106.6884468 -6.1726364, 106.7159126 -6.1869721, 106.7234657 -6.1917506, 106.7220924 -6.2074511, 106.7152259 -6.221786, 106.7426917 -6.2258815, 106.7474983 -6.2456764, 106.7550514 -6.2559149, 106.7488716 -6.2709309, 106.7591712 -6.2763912, 106.7632911 -6.2845815, 106.7735908 -6.2989142, 106.777024 -6.3146115, 106.8113563 -6.313929, 106.80037 -6.3309907, 106.80037 -6.3419099, 106.7928169 -6.3494167, 106.7935035 -6.3637476, 106.8058631 -6.3637476, 106.8141029 -6.3555586, 106.8278358 -6.3582883, 106.8388221 -6.3507816, 106.8360755 -6.3419099, 106.8504951 -6.3364503, 106.854615 -6.3500992, 106.8587348 -6.356241, 106.8704078 -6.3541938, 106.8875739 -6.3678421, 106.895127 -6.3705717, 106.9047401 -6.3617004, 106.9150398 -6.3637476, 106.9157264 -6.3460046, 106.9212196 -6.3337205, 106.918473 -6.3262135, 106.9232795 -6.3187063, 106.9219062 -6.3064216, 106.9177864 -6.2989142, 106.9116065 -6.2989142, 106.9095466 -6.2873116, 106.9109199 -6.2736611, 106.9047401 -6.2702484, 106.9068 -6.2593277, 106.9157264 -6.2579626, 106.9122932 -6.2497718, 106.918473 -6.2490893, 106.9239662 -6.2552323, 106.9445655 -6.2538672, 106.9431922 -6.2408984, 106.949372 -6.2204207, 106.9569251 -6.2142773, 106.9651649 -6.2088164, 106.9644782 -6.1999423, 106.9713447 -6.1944812, 106.9706581 -6.1780977, 106.9706581 -6.1576175, 106.9720313 -6.1466945, 106.9706581 -6.1159722, 106.9679115 -6.1016345))",DKI Jakarta,
