WKT,nama,deskripsi
"POLYGON ((110.0191022 -7.8919512, 109.9954129 -7.9742401, 110.6573392 -8.2325599, 110.8248807 -8.224405, 110.8344937 -8.1768313, 110.8180142 -8.1428466, 110.7905484 -8.1645972, 110.7864286 -8.1387683, 110.7905484 -8.1088591, 110.7754422 -8.0653508, 110.7520963 -8.0299968, 110.7699491 -7.9837601, 110.7713224 -7.9320776, 110.7795621 -7.8939916, 110.7850553 -7.8545417, 110.7850553 -7.8205301, 110.7713224 -7.8055641, 110.7630826 -7.8246116, 110.7438565 -7.8205301, 110.74111 -7.8042036, 110.7122708 -7.789237, 110.7136441 -7.8042036, 110.675192 -7.8042036, 110.6710721 -7.7851551, 110.6587125 -7.8042036, 110.6436063 -7.7974006, 110.6037809 -7.8014824, 110.5790616 -7.8082852, 110.5831815 -7.7919582, 110.5598355 -7.7837945, 110.5351163 -7.7946794, 110.4994107 -7.7729092, 110.467825 -7.6232087, 110.4472257 -7.5374474, 110.4211331 -7.5578683, 110.3881742 -7.6000684, 110.3085233 -7.651792, 110.274191 -7.706231, 110.2632047 -7.6899, 110.2632047 -7.6409033, 110.2426053 -7.651792, 110.2014066 -7.651792, 110.189047 -7.6395422, 110.1753141 -7.6504309, 110.1464749 -7.6422644, 110.1203824 -7.6708464, 110.1354886 -7.6899, 110.132742 -7.7436538, 110.1155759 -7.7620237, 110.1155759 -7.7763109, 110.101843 -7.7783519, 110.0881101 -7.7905976, 110.0839902 -7.8062444, 110.0681974 -7.8144077, 110.0606443 -7.8212104, 110.059271 -7.8409374, 110.0489713 -7.842978, 110.0517179 -7.8511406, 110.0421048 -7.8599833, 110.0469113 -7.8742671, 110.0287152 -7.8929714, 110.0249387 -7.8899107, 110.0191022 -7.8919512))",D.I Yogjakarta,
