WKT,nama,deskripsi
"POLYGON ((106.8247973 -6.3177948, 106.8251682 -6.3152718, 106.8257839 -6.3113009, 106.8259395 -6.3112316, 106.8264759 -6.3114662, 106.8267119 -6.3109117, 106.8270642 -6.3086518, 106.8268765 -6.3086998, 106.8246985 -6.3085239, 106.8245537 -6.3084385, 106.8245751 -6.3083052, 106.8244893 -6.3082893, 106.8245985 -6.3063914, 106.8231715 -6.3063754, 106.8228786 -6.3064412, 106.8226747 -6.3066012, 106.8225352 -6.3066758, 106.8205772 -6.3065212, 106.8205611 -6.3064092, 106.8206041 -6.3061159, 106.8205182 -6.3058174, 106.819161 -6.3055134, 106.8189867 -6.3053852, 106.8184717 -6.3052999, 106.8162723 -6.3050173, 106.8161918 -6.3050972, 106.8162401 -6.305865, 106.8169482 -6.3069954, 106.8169267 -6.3071554, 106.816685 -6.3077979, 106.8164972 -6.3079738, 106.8161432 -6.3079952, 106.8159983 -6.3080965, 106.8158052 -6.3087416, 106.8158034 -6.3090592, 106.8156853 -6.309539, 106.8157926 -6.3100243, 106.8159536 -6.3101416, 106.8160793 -6.3104013, 106.816082 -6.3105879, 106.8161383 -6.3105773, 106.8161786 -6.3105986, 106.8166817 -6.3105448, 106.8167514 -6.3104942, 106.8171511 -6.3104862, 106.8176044 -6.3102303, 106.8176527 -6.3102436, 106.8177868 -6.3108674, 106.8176853 -6.3119262, 106.8176477 -6.3120889, 106.8176531 -6.3121902, 106.8177293 -6.3136807, 106.817807 -6.314764, 106.8176273 -6.31486, 106.8172679 -6.3150972, 106.8170909 -6.3151399, 106.816887 -6.3151266, 106.8165544 -6.3151479, 106.8164337 -6.3151159, 106.8164444 -6.3155691, 106.8164203 -6.3157237, 106.8163444 -6.3159929, 106.816567 -6.3160395, 106.8165167 -6.3160889, 106.8165731 -6.3161236, 106.8167917 -6.3161956, 106.8169615 -6.3162137, 106.8171117 -6.3162137, 106.81727 -6.3162257, 106.8174296 -6.3162564, 106.8176064 -6.3162464, 106.8178746 -6.3161264, 106.8180087 -6.3161264, 106.8181321 -6.3162064, 106.8183038 -6.3163797, 106.8187276 -6.3164917, 106.8188653 -6.3165765, 106.8188734 -6.3166325, 106.8190102 -6.3167338, 106.8190906 -6.3167338, 106.8191416 -6.3167712, 106.8191657 -6.3168751, 106.8191497 -6.3169125, 106.8190906 -6.3172164, 106.8201171 -6.3173566, 106.8203314 -6.3173613, 106.8203817 -6.3173706, 106.8204407 -6.3173939, 106.820511 -6.3174391, 106.8209965 -6.3174871, 106.8218602 -6.3174924, 106.8225334 -6.3174045, 106.8232805 -6.3173323, 106.8236346 -6.3173723, 106.8237097 -6.3174123, 106.8237392 -6.3174923, 106.8237124 -6.3177295, 106.8240342 -6.3177669, 106.8247973 -6.3177948))",Kebun Raya Ragunan,
