WKT,nama,deskripsi
"POLYGON ((106.8233836 -6.1716247, 106.8232666 -6.1717704, 106.8230503 -6.1797722, 106.82334 -6.1801882, 106.8238442 -6.1803588, 106.8309467 -6.1800922, 106.8310647 -6.1800282, 106.8310755 -6.1797295, 106.8309682 -6.1794522, 106.830421 -6.1788869, 106.8304317 -6.1786629, 106.8306034 -6.1784602, 106.8298631 -6.1777669, 106.8299175 -6.1758167, 106.830014 -6.1758167, 106.8299711 -6.1753154, 106.830057 -6.1751767, 106.8299819 -6.1746647, 106.8299282 -6.1740887, 106.8297995 -6.1734594, 106.8294991 -6.1733421, 106.8292094 -6.1731287, 106.8290699 -6.1729154, 106.8292308 -6.1720301, 106.8292308 -6.1717954, 106.829027 -6.1715927, 106.8235553 -6.1715074, 106.8233836 -6.1716247))",taman monas,
